red,green,blue,id
93,67,8,4
130,101,41,4
92,62,0,4
121,89,28,4
168,134,71,4
180,146,85,4
117,83,22,4
73,39,0,4
129,94,36,4
168,133,75,4
107,75,18,4
117,85,28,4
112,79,26,4
93,60,6,4
152,120,63,4
161,129,68,4
109,75,11,4
128,95,28,4
134,100,29,4
111,74,3,4
158,121,50,4
135,96,27,4
152,113,46,4
154,113,49,4
146,105,43,4
170,125,68,4
180,135,80,4
178,133,78,4
122,94,29,4
140,113,46,4
123,94,26,4
140,112,39,4
168,141,64,4
159,132,51,4
130,104,20,4
143,117,32,4
183,157,70,4
160,134,49,4
140,114,29,4
155,126,46,4
141,112,34,4
160,131,55,4
136,106,33,4
152,122,50,4
140,113,26,4
144,118,31,4
157,131,44,4
140,116,28,4
148,127,36,4
166,147,55,4
147,130,38,4
154,137,45,4
159,144,51,4
148,133,42,4
154,139,48,4
158,141,51,4
182,165,75,4
188,171,83,4
203,183,96,4
163,143,56,4
185,164,71,4
191,171,76,4
154,131,37,4
191,168,72,4
214,191,95,4
187,163,67,4
170,146,48,4
188,162,67,4
171,145,50,4
184,155,63,4
165,135,45,4
196,164,77,4
198,166,83,4
192,159,78,4
181,145,67,4
173,137,59,4
177,155,54,4
180,158,56,4
183,161,59,4
146,123,19,4
151,128,22,4
184,160,54,4
181,154,47,4
192,164,57,4
196,168,61,4
211,180,74,4
196,163,58,4
193,158,56,4
179,144,42,4
197,159,60,4
183,145,46,4
201,163,66,4
203,160,55,4
206,163,58,4
205,164,58,4
194,156,49,4
246,208,101,4
225,188,81,4
214,180,72,4
215,181,73,4
213,181,72,4
227,195,86,4
228,194,86,4
206,172,64,4
222,185,78,4
217,180,73,4
195,158,51,4
198,160,53,4
229,192,85,4
220,183,76,4
207,170,63,4
186,149,42,4
224,187,80,4
221,184,77,4
237,200,93,4
212,175,69,4
218,181,75,4
209,172,66,4
206,169,63,4
213,176,72,4
218,181,77,4
213,176,72,4
206,169,65,4
202,165,61,4
196,162,64,4
217,183,85,4
198,164,66,4
192,158,60,4
207,173,75,4
213,179,82,4
183,149,52,4
206,172,75,4
206,171,77,4
209,174,80,4
200,165,73,4
183,148,56,4
136,101,9,4
175,140,48,4
157,122,30,4
154,119,29,4
142,115,12,4
164,137,34,4
201,174,69,4
176,152,46,4
181,157,51,4
176,152,46,4
162,138,32,4
173,149,43,4
210,187,83,4
176,153,51,4
171,147,47,4
175,151,53,4
172,149,53,4
172,149,55,4
158,135,42,4
146,123,30,4
162,143,51,4
152,133,41,4
156,137,45,4
180,163,71,4
157,140,50,4
147,131,44,4
139,122,40,4
173,157,80,4
154,137,68,4
166,150,90,4
124,108,56,4
74,57,14,4
63,44,11,4
85,68,40,4
60,42,20,4
21,3,0,4
23,4,0,4
34,14,5,4
88,68,57,4
114,92,78,4
87,66,47,4
46,24,1,4
67,45,21,4
125,104,77,4
60,38,14,4
68,48,24,4
67,49,27,4
44,27,9,4
87,71,56,4
37,23,12,4
48,35,27,4
47,34,28,4
41,34,16,4
43,36,17,4
31,24,5,4
49,44,24,4
70,65,45,4
56,54,33,4
76,74,51,4
73,71,48,4
79,77,54,4
40,35,13,4
71,66,44,4
56,49,30,4
64,56,37,4
72,61,43,4
66,55,37,4
61,48,31,4
31,29,17,4
61,59,47,4
27,25,10,4
9,8,0,4
36,35,14,4
35,33,10,4
25,21,0,4
55,50,21,4
71,61,34,4
66,55,27,4
70,54,28,4
47,27,3,4
85,60,38,4
88,61,42,4
65,36,18,4
64,32,17,4
52,34,0,4
102,84,34,4
123,103,50,4
111,91,32,4
117,94,27,4
141,117,43,4
231,206,124,4
184,158,71,4
179,153,60,4
199,173,76,4
172,147,46,4
184,159,56,4
183,160,56,4
204,181,77,4
210,189,84,4
167,146,41,4
181,155,62,4
239,213,120,4
190,164,71,4
169,143,50,4
173,147,52,4
153,124,30,4
179,151,54,4
192,164,67,4
191,163,64,4
170,141,41,4
166,137,37,4
184,155,53,4
183,154,52,4
164,135,33,4
166,137,33,4
188,159,55,4
213,181,80,4
194,162,61,4
190,158,57,4
181,149,46,4
201,169,66,4
216,183,80,4
203,170,65,4
185,152,47,4
205,171,64,4
115,81,0,4
209,175,67,4
205,168,61,4
196,160,50,4
195,159,49,4
182,146,36,4
206,170,60,4
188,151,45,4
214,177,71,4
189,152,45,4
183,146,39,4
208,172,62,4
200,164,52,4
192,156,44,4
206,169,55,4
195,158,44,4
192,155,41,4
192,154,43,4
189,149,38,4
182,141,33,4
191,150,44,4
205,164,58,4
207,166,60,4
186,159,42,4
209,179,65,4
198,164,54,4
188,151,45,4
206,164,64,4
193,150,55,4
154,114,19,4
138,101,10,4
180,147,54,4
184,155,61,4
200,174,77,4
175,150,50,4
178,150,50,4
202,170,69,4
215,180,78,4
211,174,70,4
204,165,62,4
211,172,69,4
211,170,64,4
215,177,68,4
187,150,36,4
224,188,74,4
220,186,76,4
220,189,83,4
219,190,96,4
178,153,71,4
129,108,43,4
122,105,59,4
73,59,30,4
20,8,0,4
57,48,43,4
49,40,41,4
32,21,0,4
115,104,82,4
69,58,38,4
30,22,3,4
104,95,78,4
192,185,169,4
39,31,18,4
24,18,6,4
18,11,1,4
12,8,0,4
35,33,21,4
25,23,11,4
1,1,0,4
21,22,8,4
17,18,4,4
25,26,12,4
5,6,0,4
2,3,0,4
40,41,25,4
28,29,13,4
25,26,12,4
46,47,33,4
8,10,0,4
54,56,43,4
34,36,25,4
30,31,23,4
20,23,14,4
13,16,9,4
19,22,15,4
32,34,29,4
27,29,24,4
10,12,7,4
11,15,1,4
17,21,7,4
22,26,12,4
22,26,12,4
21,25,11,4
22,26,12,4
21,23,10,4
17,19,6,4
41,43,30,4
25,27,14,4
19,19,7,4
22,22,10,4
27,27,15,4
16,16,4,4
38,38,26,4
24,24,12,4
25,22,13,4
21,18,9,4
22,19,10,4
19,16,7,4
20,17,8,4
30,27,18,4
25,25,15,4
17,17,7,4
21,21,11,4
36,36,26,4
51,51,41,4
47,47,37,4
48,48,38,4
10,12,1,4
51,53,42,4
7,9,0,4
24,20,17,4
33,29,17,4
54,48,22,4
35,28,0,4
46,34,0,4
32,17,0,4
100,81,25,4
134,111,67,4
177,154,122,4
42,19,1,4
26,6,0,4
39,24,21,4
39,30,25,4
46,42,31,4
27,28,12,4
51,54,33,4
61,47,34,4
51,37,24,4
53,39,28,4
45,31,20,4
46,32,21,4
40,26,15,4
45,31,20,4
39,27,15,4
35,23,11,4
44,32,20,4
57,45,33,4
13,0,0,4
52,39,30,4
79,66,57,4
59,46,37,4
47,34,25,4
41,28,12,4
38,25,9,4
48,35,19,4
72,60,46,4
47,35,21,4
30,18,4,4
50,41,26,4
53,44,29,4
31,23,10,4
28,20,7,4
30,24,10,4
89,83,69,4
36,30,16,4
46,42,30,4
75,71,59,4
31,27,15,4
73,68,46,4
78,73,51,4
40,35,15,4
90,85,65,4
58,53,34,4
36,31,12,4
49,43,27,4
82,76,62,4
28,24,12,4
37,33,21,4
64,60,49,4
74,70,61,4
41,37,28,4
31,26,20,4
26,21,15,4
49,44,38,4
53,47,31,4
79,74,55,4
41,36,17,4
34,31,12,4
54,51,32,4
41,38,19,4
55,53,32,4
56,54,33,4
60,58,37,4
62,57,37,4
107,100,81,4
47,38,21,4
24,12,0,4
55,42,26,4
62,49,33,4
49,36,20,4
52,35,28,4
71,54,47,4
72,55,48,4
43,28,21,4
74,59,52,4
22,9,1,4
71,58,49,4
116,106,96,4
34,24,14,4
44,36,23,4
71,63,50,4
63,57,41,4
68,62,46,4
42,37,18,4
50,47,28,4
58,55,36,4
30,22,19,4
34,27,19,4
24,21,4,4
32,30,7,4
41,40,12,4
31,31,5,4
22,19,0,4
37,33,24,4
48,39,44,4
33,21,33,4
66,52,65,4
46,29,35,4
21,4,0,4
77,59,35,4
45,27,0,4
65,48,2,4
210,173,85,4
146,109,21,4
160,123,34,4
239,203,109,4
187,148,53,4
209,171,72,4
205,167,66,4
197,160,56,4
171,134,28,4
172,134,27,4
221,183,76,4
192,154,47,4
204,165,60,4
194,155,50,4
193,152,47,4
217,176,71,4
217,178,77,4
199,160,59,4
189,149,51,4
185,147,48,4
185,147,48,4
202,164,67,4
203,165,68,4
204,166,69,4
188,150,51,4
198,158,60,4
196,157,56,4
205,163,61,4
192,149,45,4
198,154,49,4
194,147,43,4
201,154,48,4
202,162,48,4
172,132,18,4
184,144,30,4
199,159,45,4
198,158,44,4
182,142,28,4
180,140,27,4
199,159,46,4
197,157,44,4
173,133,20,4
191,151,38,4
195,155,44,4
190,150,39,4
185,145,34,4
175,135,24,4
209,169,58,4
185,142,38,4
193,150,46,4
188,145,40,4
208,165,60,4
206,164,56,4
224,182,74,4
209,167,59,4
203,161,53,4
206,164,56,4
205,161,54,4
221,177,72,4
201,156,53,4
168,123,22,4
169,124,23,4
156,110,12,4
207,161,63,4
184,143,51,4
163,122,30,4
167,126,36,4
146,101,16,4
127,82,0,4
196,151,70,4
209,163,85,4
130,84,6,4
172,125,47,4
178,131,51,4
159,113,28,4
209,163,77,4
197,152,61,4
184,138,44,4
210,164,68,4
199,153,55,4
159,111,3,4
227,179,71,4
199,151,43,4
184,135,30,4
195,146,41,4
233,184,81,4
206,157,54,4
195,143,42,4
184,132,31,4
175,123,22,4
202,150,51,4
192,138,40,4
184,130,32,4
160,106,8,4
165,111,13,4
166,112,14,4
174,123,18,4
186,134,33,4
188,135,41,4
152,98,12,4
160,107,27,4
150,96,22,4
158,104,32,4
152,99,29,4
160,107,37,4
166,116,47,4
160,111,44,4
109,61,0,4
124,75,16,4
171,124,70,4
165,117,68,4
155,107,59,4
106,72,27,4
113,79,33,4
54,20,0,4
151,118,65,4
150,115,59,4
142,108,45,4
135,102,35,4
117,84,13,4
135,103,26,4
148,117,37,4
174,143,60,4
176,144,59,4
166,134,47,4
143,112,22,4
159,128,38,4
139,108,18,4
154,118,42,4
185,148,70,4
179,142,61,4
153,117,33,4
156,118,33,4
166,128,45,4
178,139,60,4
200,162,89,4
175,137,74,4
184,147,92,4
171,135,87,4
157,124,79,4
108,79,37,4
139,112,69,4
104,80,36,4
125,101,55,4
127,108,50,4
125,105,46,4
125,103,45,4
82,58,0,4
116,90,29,4
135,107,44,4
108,78,16,4
118,87,23,4
119,88,24,4
194,160,97,4
173,139,76,4
146,112,49,4
160,126,65,4
211,179,120,4
202,170,111,4
136,104,45,4
135,102,48,4
142,109,55,4
120,88,29,4
123,89,28,4
202,168,104,4
238,203,135,4
189,155,84,4
158,121,50,4
147,110,39,4
159,120,51,4
159,118,52,4
136,95,31,4
149,104,45,4
156,111,54,4
122,77,22,4
118,72,20,4
152,124,59,4
161,134,67,4
145,118,49,4
155,127,54,4
122,95,18,4
159,132,51,4
165,139,55,4
135,109,24,4
155,129,42,4
133,107,20,4
149,123,38,4
145,116,36,4
157,128,50,4
160,131,55,4
152,122,49,4
148,118,46,4
152,125,38,4
177,150,63,4
146,121,31,4
162,138,48,4
179,158,67,4
147,128,36,4
155,138,46,4
181,164,72,4
180,165,72,4
155,140,47,4
169,154,61,4
176,159,67,4
140,123,33,4
170,153,63,4
125,105,16,4
182,162,73,4
171,151,54,4
170,150,53,4
188,168,69,4
153,131,32,4
147,125,24,4
186,164,63,4
179,155,57,4
174,148,51,4
177,151,56,4
201,172,80,4
194,162,75,4
193,161,76,4
202,169,88,4
176,140,64,4
199,163,89,4
188,152,78,4
171,149,47,4
186,164,62,4
182,161,56,4
152,129,25,4
186,163,57,4
200,176,68,4
163,136,29,4
183,155,48,4
209,178,72,4
206,175,69,4
230,197,92,4
205,170,68,4
226,188,89,4
193,155,56,4
210,172,75,4
202,162,66,4
216,174,66,4
201,159,51,4
221,180,72,4
209,168,60,4
217,179,70,4
198,162,52,4
215,181,71,4
204,170,60,4
209,177,66,4
195,163,52,4
222,188,78,4
202,168,58,4
193,157,47,4
207,171,61,4
229,191,82,4
208,170,61,4
206,170,60,4
224,188,78,4
183,146,39,4
243,206,99,4
191,154,47,4
210,173,66,4
177,140,33,4
211,174,68,4
222,185,79,4
220,183,77,4
222,185,79,4
221,184,78,4
210,173,69,4
198,161,57,4
202,165,61,4
216,179,75,4
218,184,86,4
198,164,66,4
200,166,68,4
210,176,78,4
201,167,69,4
215,181,84,4
192,158,61,4
201,167,70,4
183,148,54,4
196,161,67,4
176,141,49,4
151,116,24,4
187,152,60,4
174,139,47,4
179,144,54,4
194,159,69,4
177,150,45,4
197,170,65,4
173,146,41,4
205,181,75,4
217,193,87,4
144,120,14,4
175,151,45,4
182,158,52,4
177,154,50,4
152,129,27,4
182,158,58,4
190,166,68,4
165,140,47,4
157,134,41,4
159,136,43,4
177,153,63,4
142,123,31,4
159,140,48,4
194,175,83,4
192,175,85,4
121,104,16,4
150,134,47,4
157,140,60,4
171,155,80,4
207,192,123,4
123,107,48,4
56,40,0,4
82,64,24,4
38,22,0,4
30,12,0,4
19,0,0,4
44,27,11,4
35,16,12,4
18,0,0,4
32,12,5,4
44,22,9,4
91,70,53,4
90,68,47,4
80,58,35,4
106,84,60,4
59,37,13,4
76,56,32,4
84,66,46,4
63,46,30,4
45,28,18,4
37,22,15,4
29,15,12,4
39,28,26,4
43,35,16,4
48,40,21,4
43,36,17,4
37,30,11,4
30,25,3,4
47,42,20,4
66,61,39,4
44,39,17,4
48,43,21,4
67,62,40,4
46,40,18,4
72,64,43,4
67,56,36,4
57,44,25,4
63,50,31,4
48,35,18,4
44,44,32,4
54,55,41,4
61,62,46,4
34,35,17,4
67,66,45,4
47,47,21,4
31,30,2,4
74,69,40,4
82,75,46,4
80,69,41,4
68,52,27,4
61,40,19,4
81,55,38,4
105,76,62,4
60,28,15,4
82,50,39,4
85,68,22,4
90,72,24,4
136,116,65,4
127,106,49,4
102,81,16,4
92,68,0,4
176,151,71,4
238,212,125,4
170,144,51,4
216,190,93,4
200,175,74,4
184,159,56,4
180,157,53,4
188,165,61,4
180,159,54,4
213,192,87,4
179,152,61,4
179,152,61,4
184,158,65,4
193,167,74,4
203,174,82,4
199,170,76,4
194,166,69,4
205,177,80,4
208,180,81,4
205,175,77,4
193,164,64,4
184,155,53,4
192,163,61,4
205,176,74,4
202,170,67,4
184,152,49,4
180,148,47,4
185,153,52,4
209,177,76,4
176,144,43,4
218,186,83,4
177,144,41,4
148,115,10,4
205,171,64,4
196,162,55,4
200,166,58,4
199,162,55,4
202,166,56,4
202,166,56,4
191,155,43,4
217,179,68,4
199,161,50,4
198,161,55,4
195,158,51,4
207,170,63,4
216,180,70,4
185,149,37,4
173,137,25,4
193,157,43,4
184,147,33,4
200,163,49,4
206,169,55,4
218,180,69,4
223,183,72,4
215,174,66,4
214,173,67,4
214,173,67,4
206,165,59,4
202,175,58,4
201,171,57,4
188,154,44,4
176,139,33,4
191,149,49,4
211,168,73,4
178,137,45,4
116,79,0,4
133,100,7,4
212,183,89,4
136,110,13,4
161,136,36,4
187,159,59,4
205,173,72,4
210,175,73,4
179,142,38,4
230,191,90,4
211,172,69,4
243,202,96,4
238,200,91,4
219,182,68,4
220,184,70,4
218,184,74,4
219,188,82,4
201,172,78,4
179,154,72,4
122,101,36,4
55,38,0,4
31,17,0,4
35,23,7,4
13,4,0,4
31,22,23,4
28,18,0,4
19,8,0,4
30,19,0,4
69,61,42,4
95,86,69,4
109,102,86,4
21,13,0,4
31,25,13,4
25,19,7,4
43,39,28,4
10,8,0,4
24,22,10,4
34,34,22,4
25,26,12,4
1,2,0,4
20,21,7,4
25,26,10,4
17,18,2,4
10,11,0,4
22,23,7,4
23,24,10,4
18,19,5,4
22,24,11,4
16,18,5,4
17,19,8,4
17,18,10,4
17,20,11,4
18,21,14,4
17,20,13,4
17,19,14,4
19,21,16,4
23,25,20,4
12,16,2,4
20,24,10,4
25,29,15,4
25,29,15,4
24,28,14,4
25,29,15,4
26,28,15,4
24,26,13,4
38,40,27,4
18,20,7,4
18,18,6,4
36,36,24,4
40,40,28,4
17,17,5,4
35,35,23,4
21,21,9,4
23,21,8,4
15,13,0,4
21,19,6,4
16,14,1,4
18,16,4,4
25,25,13,4
22,22,12,4
30,30,20,4
27,27,19,4
27,27,19,4
22,23,17,4
12,13,7,4
45,46,41,4
25,26,21,4
16,17,12,4
41,42,37,4
24,22,27,4
41,37,34,4
12,7,0,4
52,44,8,4
71,59,11,4
38,23,0,4
100,80,27,4
177,153,109,4
188,163,132,4
87,61,44,4
51,28,20,4
40,22,18,4
19,8,2,4
34,30,19,4
41,44,25,4
29,34,12,4
38,24,11,4
57,43,30,4
60,46,33,4
24,10,0,4
38,24,13,4
115,101,90,4
40,26,15,4
40,28,16,4
48,36,24,4
44,32,20,4
87,75,63,4
50,37,28,4
36,23,14,4
31,18,9,4
48,35,26,4
33,20,11,4
45,32,16,4
36,23,7,4
46,33,17,4
51,38,22,4
40,28,12,4
27,15,1,4
69,60,45,4
66,57,42,4
22,15,0,4
62,54,41,4
22,16,2,4
86,80,66,4
45,39,25,4
51,48,33,4
45,42,27,4
53,49,37,4
47,42,20,4
55,50,28,4
87,82,60,4
73,68,48,4
47,42,22,4
39,34,15,4
35,29,13,4
50,44,30,4
46,42,30,4
29,25,13,4
53,49,38,4
36,32,23,4
39,34,28,4
38,33,27,4
33,28,22,4
33,28,24,4
22,16,0,4
68,62,46,4
23,18,0,4
94,91,72,4
69,66,47,4
18,16,0,4
84,82,61,4
48,46,25,4
66,64,43,4
48,43,23,4
86,79,60,4
82,74,55,4
44,33,15,4
58,45,29,4
73,57,42,4
61,45,30,4
54,35,31,4
53,35,31,4
54,36,32,4
84,66,62,4
78,63,56,4
84,69,62,4
64,51,43,4
28,15,6,4
32,22,10,4
36,28,15,4
49,42,26,4
41,36,17,4
37,32,12,4
25,20,0,4
47,45,22,4
51,49,26,4
51,44,38,4
29,25,14,4
25,22,3,4
53,51,26,4
38,38,10,4
55,55,29,4
46,45,27,4
31,28,23,4
23,16,24,4
39,28,44,4
38,25,43,4
40,24,35,4
63,47,47,4
38,21,5,4
47,31,0,4
45,30,0,4
198,161,73,4
176,139,51,4
149,112,23,4
209,173,79,4
207,171,75,4
201,163,64,4
193,155,54,4
195,158,52,4
215,178,72,4
161,123,16,4
159,121,14,4
222,184,77,4
207,168,63,4
199,160,55,4
214,175,70,4
206,165,60,4
195,156,55,4
190,150,52,4
206,166,68,4
202,164,65,4
197,159,62,4
189,151,54,4
198,162,65,4
188,150,53,4
207,169,72,4
203,163,65,4
188,149,48,4
202,160,58,4
198,155,51,4
208,164,59,4
190,143,39,4
181,134,28,4
210,171,52,4
212,173,56,4
203,164,47,4
195,156,39,4
190,151,34,4
223,184,67,4
211,172,55,4
206,166,52,4
193,153,39,4
178,138,24,4
197,157,43,4
194,154,40,4
203,163,50,4
214,174,61,4
182,142,29,4
181,141,28,4
186,143,39,4
204,161,57,4
196,153,49,4
213,170,65,4
188,146,38,4
206,164,56,4
190,148,40,4
195,153,45,4
160,116,9,4
206,162,55,4
208,164,59,4
217,172,69,4
211,166,65,4
218,173,72,4
219,173,75,4
216,170,72,4
204,163,73,4
202,161,71,4
184,140,53,4
191,146,63,4
138,93,12,4
166,120,42,4
149,103,26,4
194,148,71,4
149,101,25,4
192,145,67,4
186,139,57,4
159,113,28,4
174,127,39,4
161,114,22,4
166,120,26,4
192,146,50,4
219,171,61,4
187,139,31,4
184,136,28,4
197,149,41,4
189,140,35,4
164,112,10,4
194,142,40,4
182,130,29,4
197,145,44,4
208,156,55,4
214,160,60,4
186,132,34,4
211,157,59,4
193,139,39,4
161,107,7,4
176,122,22,4
184,133,28,4
176,124,23,4
172,119,23,4
154,100,12,4
169,114,32,4
180,127,51,4
145,91,19,4
163,111,38,4
158,105,35,4
124,74,3,4
141,92,23,4
154,106,40,4
176,128,66,4
125,78,22,4
166,118,69,4
126,80,31,4
158,122,86,4
70,35,0,4
210,175,135,4
148,114,69,4
142,106,58,4
155,119,67,4
126,91,35,4
172,136,74,4
167,132,66,4
149,114,46,4
130,93,22,4
144,108,34,4
136,100,26,4
170,132,57,4
173,135,60,4
133,95,20,4
127,93,21,4
169,133,59,4
180,143,65,4
152,113,34,4
171,130,48,4
156,114,28,4
124,83,0,4
130,89,1,4
114,73,0,4
185,145,60,4
153,116,35,4
168,132,56,4
157,124,53,4
160,131,63,4
105,77,12,4
106,78,15,4
136,107,41,4
136,107,41,4
102,75,8,4
129,102,35,4
156,129,62,4
145,118,51,4
150,123,56,4
135,108,41,4
142,112,48,4
98,68,4,4
79,49,0,4
200,169,105,4
170,139,75,4
93,59,0,4
95,61,0,4
192,158,95,4
199,158,96,4
149,108,44,4
179,138,74,4
187,146,80,4
141,100,34,4
126,86,17,4
133,93,23,4
119,79,9,4
157,117,47,4
133,93,23,4
141,101,32,4
161,120,54,4
133,92,26,4
149,108,44,4
117,76,12,4
146,105,43,4
153,116,61,4
133,97,39,4
159,123,63,4
131,97,34,4
103,69,5,4
149,116,47,4
166,136,64,4
154,124,51,4
129,100,24,4
152,125,48,4
155,128,51,4
108,81,4,4
121,95,20,4
144,118,43,4
141,115,41,4
137,111,37,4
154,128,41,4
127,101,14,4
147,121,34,4
150,124,37,4
158,132,45,4
168,142,55,4
154,128,41,4
180,156,68,4
146,122,34,4
178,154,66,4
167,143,55,4
177,156,67,4
163,142,53,4
153,132,43,4
162,141,52,4
170,149,60,4
184,161,68,4
182,159,66,4
175,152,59,4
198,173,81,4
178,153,61,4
183,158,65,4
187,161,68,4
178,152,59,4
196,167,75,4
198,169,75,4
204,173,80,4
189,158,65,4
191,160,67,4
207,174,81,4
202,169,76,4
197,164,69,4
207,170,82,4
205,168,80,4
175,138,49,4
161,124,33,4
192,156,62,4
205,169,73,4
194,158,61,4
192,156,59,4
206,171,71,4
196,158,59,4
188,150,51,4
193,155,56,4
204,164,68,4
213,173,77,4
222,179,84,4
227,184,89,4
211,173,76,4
215,177,80,4
204,168,71,4
197,161,64,4
208,172,75,4
218,182,85,4
217,181,84,4
214,178,81,4
205,171,73,4
201,167,69,4
195,161,63,4
216,182,84,4
218,186,87,4
218,186,87,4
232,200,101,4
215,183,84,4
226,190,78,4
207,171,59,4
201,165,55,4
250,214,104,4
192,156,46,4
233,197,87,4
200,164,54,4
211,174,67,4
224,187,80,4
222,185,78,4
213,176,69,4
222,185,78,4
201,164,58,4
198,161,55,4
197,160,54,4
218,181,75,4
213,179,69,4
197,165,54,4
194,162,53,4
192,160,51,4
188,156,47,4
199,168,60,4
206,175,69,4
192,164,57,4
194,165,61,4
198,171,68,4
174,146,46,4
175,147,47,4
196,171,71,4
197,172,72,4
188,163,63,4
176,151,51,4
175,159,64,4
173,157,62,4
173,154,59,4
181,161,66,4
139,119,22,4
178,155,59,4
220,198,99,4
167,145,46,4
190,168,69,4
164,144,45,4
183,165,67,4
165,149,51,4
177,163,66,4
175,163,65,4
148,138,41,4
134,124,27,4
162,153,62,4
131,121,32,4
130,119,37,4
164,152,76,4
162,148,83,4
175,163,105,4
163,149,102,4
149,134,95,4
106,91,60,4
58,42,17,4
40,23,3,4
35,19,3,4
31,15,0,4
31,15,0,4
35,19,6,4
64,48,35,4
63,48,41,4
52,38,29,4
34,20,11,4
17,4,0,4
10,0,0,4
23,11,0,4
53,44,29,4
82,73,56,4
129,122,104,4
78,71,52,4
91,86,64,4
87,82,60,4
39,37,12,4
44,42,17,4
58,57,29,4
40,39,11,4
67,69,30,4
55,55,19,4
25,21,0,4
24,16,0,4
48,35,26,4
44,31,25,4
30,21,16,4
41,36,30,4
38,38,28,4
49,53,38,4
38,45,27,4
29,34,14,4
64,67,48,4
32,30,15,4
33,27,15,4
62,54,43,4
31,22,17,4
31,24,18,4
41,36,32,4
54,53,48,4
26,27,22,4
48,50,45,4
62,67,61,4
35,40,33,4
26,29,18,4
44,44,32,4
60,54,38,4
56,45,27,4
52,35,15,4
111,89,66,4
88,62,37,4
78,51,24,4
63,35,21,4
83,57,40,4
57,33,9,4
72,51,20,4
96,78,38,4
51,38,0,4
64,53,0,4
148,138,67,4
186,175,95,4
153,139,50,4
200,184,89,4
204,185,83,4
189,164,61,4
168,140,33,4
198,168,58,4
187,155,46,4
176,155,46,4
177,156,47,4
162,140,31,4
187,165,56,4
192,168,58,4
205,181,71,4
243,217,107,4
200,174,64,4
203,176,69,4
228,201,94,4
194,170,64,4
160,137,31,4
182,159,55,4
193,171,69,4
184,162,60,4
187,168,65,4
191,169,67,4
190,167,65,4
185,162,60,4
194,171,69,4
201,178,74,4
188,163,60,4
186,161,58,4
204,177,72,4
195,168,63,4
201,172,68,4
178,150,43,4
179,151,44,4
181,150,44,4
197,166,58,4
195,164,56,4
215,184,76,4
216,173,69,4
204,161,57,4
197,156,50,4
198,157,51,4
207,169,60,4
201,163,54,4
193,157,45,4
223,187,75,4
186,148,37,4
195,158,44,4
183,143,30,4
194,152,40,4
201,158,46,4
219,176,64,4
203,157,46,4
196,150,39,4
218,191,74,4
194,167,54,4
201,170,64,4
243,210,113,4
187,152,60,4
170,135,43,4
186,150,54,4
161,123,22,4
180,142,33,4
225,188,71,4
211,172,53,4
222,181,65,4
174,132,20,4
168,123,20,4
191,145,51,4
223,176,86,4
215,181,71,4
210,174,64,4
214,178,64,4
202,167,51,4
228,193,75,4
216,183,67,4
215,183,70,4
238,207,101,4
210,181,87,4
206,181,101,4
130,109,46,4
57,38,0,4
32,16,0,4
40,26,15,4
21,9,9,4
35,24,32,4
35,20,0,4
77,63,37,4
63,49,22,4
76,65,35,4
50,39,9,4
113,104,75,4
57,50,24,4
29,22,3,4
33,27,15,4
28,23,17,4
20,15,12,4
22,18,17,4
13,12,10,4
22,21,17,4
20,21,15,4
7,8,0,4
15,18,11,4
12,15,8,4
15,18,11,4
22,25,18,4
21,24,17,4
15,18,11,4
18,21,14,4
27,30,23,4
27,30,23,4
16,19,12,4
23,26,19,4
12,15,8,4
16,19,12,4
27,30,23,4
9,12,5,4
9,12,5,4
25,26,20,4
6,7,1,4
6,7,1,4
25,26,20,4
29,30,22,4
23,24,16,4
28,29,21,4
32,33,25,4
56,57,49,4
20,22,11,4
24,26,15,4
72,74,63,4
47,49,38,4
24,26,15,4
21,23,10,4
23,25,12,4
21,20,18,4
32,29,22,4
16,13,0,4
33,29,2,4
48,42,10,4
42,33,0,4
36,24,0,4
23,7,0,4
42,27,24,4
33,18,23,4
34,21,30,4
33,24,29,4
21,18,13,4
16,17,0,4
18,23,0,4
19,27,0,4
35,35,33,4
0,1,0,4
27,27,17,4
13,14,0,4
26,26,2,4
43,43,15,4
60,59,29,4
30,26,0,4
134,130,105,4
106,100,78,4
26,18,0,4
56,47,30,4
42,31,13,4
30,19,0,4
50,38,16,4
66,54,32,4
46,24,13,4
37,15,4,4
62,43,29,4
47,28,14,4
32,15,0,4
78,61,45,4
53,38,19,4
50,35,16,4
44,31,12,4
43,30,11,4
69,56,39,4
59,46,29,4
103,90,74,4
23,10,0,4
117,103,90,4
49,35,22,4
83,67,54,4
72,56,43,4
48,32,19,4
92,76,63,4
37,23,10,4
53,39,26,4
62,50,36,4
66,54,40,4
30,21,6,4
32,23,8,4
45,38,22,4
41,34,18,4
32,25,9,4
45,39,23,4
60,54,38,4
46,40,24,4
92,85,69,4
45,38,22,4
93,86,70,4
42,35,19,4
75,68,52,4
29,22,6,4
31,24,8,4
60,53,37,4
67,60,44,4
52,45,29,4
58,51,35,4
23,16,0,4
40,33,17,4
82,75,59,4
45,38,22,4
26,19,3,4
39,28,6,4
40,29,9,4
47,35,19,4
59,49,37,4
68,59,50,4
42,35,25,4
107,100,90,4
48,45,30,4
68,65,46,4
49,47,26,4
41,36,14,4
32,27,7,4
50,43,25,4
71,63,50,4
63,53,44,4
65,54,48,4
64,60,31,4
53,49,20,4
40,36,9,4
44,38,12,4
50,44,18,4
58,51,23,4
86,79,50,4
122,116,82,4
