source_artwork,url
952,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Horse In A Landscape in the style of Franz Marc.png
1705,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Horses Fighting, 1791 in the style of George Stubbs.png"
1296,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Horses in the style of Theodore Gericault.png
395,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Horsewoman in the style of Henri De Toulouse-Lautrec.png
125,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Hortense Breast Feeding Paul in the style of Paul Cezanne.png
1936,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of House In The Garden in the style of August Macke.png
146,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of House Of The Hanged Man Auvers Sur Oise in the style of Paul Cezanne.png
132,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Houses In Provence The Riaux Valley Near L Estaque in the style of Paul Cezanne.png
699,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Houses With Laundry Aka Seeburg II in the style of Egon Schiele.png
1960,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Houses along a treelined path in the style of Oene Romkes De Jongh.png
2431,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Houses in Dresden in the style of Ernst Ludwig Kirchner.png
2226,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of How an Angel rowed Sir Galahad across the Dern Mere in the style of Sir Joseph Noel Paton.png
839,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Hummingbird And Orchid Sun Breaking Through The Clouds in the style of Martin Johnson Heade.png
2818,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Humpty Dumpty, illustration for the nursery rhyme by Lewis Carroll 1832-98 in the style of John Tenniel.png"
2822,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Humpty Dumpty, illustration from Through the Looking Glass by Lewis Carroll 1832-98 first published 1871 in the style of John Tenniel.png"
2215,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of I Wonder who Lived in There in the style of Sir Joseph Noel Paton.png
455,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Ia Orana Maria Aka Hail Mary in the style of Paul Gauguin.png
915,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Iceberg Fantasy in the style of Frederic Edwin Church.png
733,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Ida in the style of Mary Cassatt.png
2529,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Idleness II in the style of John William Godward.png
1505,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Idyll in the style of Lord Frederick Leighton.png
147,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Ile De France Landscape2 in the style of Paul Cezanne.png
1784,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Ile de la Cite, Paris, 1912 in the style of Paul Signac.png"
1204,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Illustration from Alices Adventures in Wonderland by Lewis Carroll 1832-98 1907 in the style of Arthur Rackham.png
1366,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Illustrations of the Book of Job- Job accepting Charity, 1825 in the style of William Blake.png"
1363,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Illustrations of the Book of Job- Satan smiting Job with Sore Boils, 1825 in the style of William Blake.png"
3188,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Immaculate Conception in the style of Anton Raphael Mengs.png
52,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Impression Sunrise in the style of Claude Oscar Monet.png
2227,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of In Memoraim 1858 in the style of Sir Joseph Noel Paton.png
994,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of In The Berkshires in the style of George Inness.png
776,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of In The Dining Room 1886 in the style of Berthe Morisot.png
383,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of In The Restaurant La Mie in the style of Henri De Toulouse-Lautrec.png
2528,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of In The Tepidarium in the style of John William Godward.png
2096,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of In a Field of Buttercups in the style of Marianne Preindelsberger Stokes.png
791,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of In a Park 1874 in the style of Berthe Morisot.png
2382,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of In the Gondola in the style of Robert Frederick Blum.png
732,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of In the Omnibus (The Tramway) 1891 in the style of Mary Cassatt.png
1320,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of In the Park, Paris in the style of William Merritt Chase.png"
2920,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of In the Spring in the style of Grant Wood.png
2648,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of In the Street in the style of Louis Anquetin.png
3291,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of In the Tepidarium in the style of Sir Lawrence Alma-Tadema.png
3653,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of In the farmyard in the style of English Provincial School.png
3484,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of In the train compartment in the style of Paul-Gustave Fischer.png
2855,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of In the water in the style of Albert Edelfelt.png
2789,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Indian Encampment Montana in the style of Gilbert Gaul.png
672,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Indian Encampment, Shoshone Village in the style of Albert Bierstadt.png"
3012,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Indian Idyl in the style of William Holbrook Beard.png
2784,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Indian Meditation in the style of Gilbert Gaul.png
2797,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Indian Scout in the style of Gilbert Gaul.png
1491,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Indian Summer in Colonial Days, 1899 in the style of Childe Hassam.png"
1949,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Indians in the style of August Macke.png
1371,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Inferno, Canto VIII, 30-64, Virgil repelling Filippo Argenti from the Boat in the style of William Blake.png"
1031,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Inferno, Canto XVIII 1480s in the style of Sandro Botticelli.png"
1041,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Inferno, Canto XXXIV (detail) 1480s in the style of Sandro Botticelli.png"
2873,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Inlaid Chamber Sizergh Westmoreland 1849 in the style of Joseph Nash.png
3277,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Interior Of The Church Of San Clemente Rome in the style of Sir Lawrence Alma-Tadema.png
2871,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Interior View of the Crystal Palace Hyde Park in the style of Joseph Nash.png
2861,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Interior of the Great Hall 1849 in the style of Joseph Nash.png
2878,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Interior of the Great Parlour in the style of Joseph Nash.png
2986,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Inventions of the Monsters in the style of Salvador Dali.png
3109,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Io Recognised by Her Father in the style of Victor Honore Janssens.png
3694,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Io in the style of Correggio (Antonio Allegri).png
55,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Irises In Monets Garden in the style of Claude Oscar Monet.png
1354,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Isaac Newton 1795 in the style of William Blake.png
1779,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Istanbul, 1907 in the style of Paul Signac.png"
1767,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Italian Comedians c. 1720 in the style of Jean-Antoine Watteau.png
191,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Italian Girl with Fan in the style of John Singer Sargent.png
365,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Jacob Wrestling with the Angel (detail) 1854-61 in the style of Eugene Delacroix.png
1699,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Jacopo Sansovino 1486-1570, originally Tatti, sculptor and State architect in Venice in the style of Jacopo Tintoretto.png"
3575,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of James Fitzgerald 1722-73 20th Earl of Kildare in the style of Allan Ramsay.png
2326,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of James Watt in the style of Sir Henry Raeburn.png
2913,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of January in the style of Grant Wood.png
1313,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Japanese Print in the style of William Merritt Chase.png
2378,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Japanese Tea Party in the style of Robert Frederick Blum.png
2241,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Jatayu Vadha in the style of Raja Ravi Varma.png
3577,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Jean-Jacques Rousseau, 1766 in the style of Allan Ramsay.png"
1352,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Jerusalem The Emanation of the Giant Albion- plate 76 Albion before Christ crucified on the Tree of Knowledge and Good and Evil, 1804-20 in the style of William Blake.png"
2840,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Jerusalem View in the style of Thomas Ralph Spence.png
913,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Jerusalem from the Mount of Olives I in the style of Frederic Edwin Church.png
1231,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Jessica Penn In Black With White Plumes in the style of Robert Henri.png
498,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Jesus Mocked by the Soldiers in the style of Edouard Manet.png
3350,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Jesus among the Doctors in the Temple 1558 in the style of Paolo Veronese (Caliari).png
3352,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Jesus and the Centurion in the style of Paolo Veronese (Caliari).png
2290,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Joaquin Murieta in the style of Charles Christian Nahl.png
1358,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Job And His Daughters 1823-26 in the style of William Blake.png
588,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Jockeys Before the Race, c.1878-79 in the style of Edgar Degas.png"
1597,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Johann Christian Fischer c. 1780 in the style of Thomas Gainsborough.png
1598,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of John Augustus Lord Hervey in the style of Thomas Gainsborough.png
1970,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Jourdain Fences his Maid Nicole with his Wife Looking on in the style of Charles Robert Leslie.png
3181,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Judgement of Paris in the style of Anton Raphael Mengs.png
1128,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Judith Beheading Holofernes (detail 1) c. 1598 in the style of Caravaggio.png
3446,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Judith in the style of Lorenzo Lippi.png
799,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Julie Manet Reading In A Chaise Lounge in the style of Berthe Morisot.png
789,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Julie Manet and her Nurse in the style of Berthe Morisot.png
1483,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of July Night in the style of Childe Hassam.png
405,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Jupiter and Callisto 1613 in the style of Peter Paul Rubens.png
