filename,logit,time
.\images_fake\940.png,-5.734663,5.036585
.\images_fake\941.png,-2.334761,5.029577
.\images_fake\942.png,-0.691033,5.081626
.\images_fake\943.png,-7.445625,5.226758
.\images_fake\944.png,0.512658,5.068614
.\images_fake\945.png,-5.426046,5.177712
.\images_fake\946.png,-0.708337,5.159696
.\images_fake\947.png,-7.421028,5.173359
.\images_fake\948.png,3.094432,5.365884
.\images_fake\949.png,-1.614919,5.174306
.\images_fake\95.png,-7.686038,5.143682
.\images_fake\950.png,-13.795703,5.070616
.\images_fake\951.png,-13.281724,5.064610
.\images_fake\952.png,-8.445509,5.111074
.\images_fake\953.png,-9.101494,5.188262
.\images_fake\954.png,-10.471768,5.185721
.\images_fake\955.png,-9.702952,5.236767
.\images_fake\956.png,-9.131384,5.040587
.\images_fake\957.png,-9.945958,4.963519
.\images_fake\958.png,-13.706075,4.970523
.\images_fake\959.png,-9.137104,5.044592
.\images_fake\96.png,-14.137023,4.973528
.\images_fake\961.png,-3.090549,5.131670
.\images_fake\962.png,-3.987057,4.996548
.\images_fake\963.png,-7.180267,5.095639
.\images_fake\964.png,-3.449344,5.001728
.\images_fake\965.png,-4.576915,5.005557
.\images_fake\966.png,-8.160322,5.180715
.\images_fake\967.png,-6.458623,5.072618
.\images_fake\968.png,-8.563019,5.002553
.\images_fake\969.png,-14.003181,4.940497
.\images_fake\970.png,-7.883297,4.982535
.\images_fake\971.png,-7.075226,4.901462
.\images_fake\972.png,-12.222946,4.947503
.\images_fake\973.png,-10.564715,4.872434
.\images_fake\974.png,-9.434633,4.936493
.\images_fake\975.png,-7.927281,5.064610
.\images_fake\976.png,0.397544,5.049597
.\images_fake\977.png,-3.094594,4.948506
.\images_fake\978.png,1.304000,5.112655
.\images_fake\979.png,-5.095103,5.168704
.\images_fake\98.png,-13.774457,4.984537
.\images_fake\980.png,-1.409561,4.963518
.\images_fake\981.png,-3.271275,5.016567
.\images_fake\982.png,-4.033842,5.000551
.\images_fake\983.png,-4.463175,4.864427
.\images_fake\984.png,0.476338,5.237664
.\images_fake\985.png,-5.159467,4.958513
.\images_fake\986.png,-0.218653,4.986540
.\images_fake\987.png,-3.127863,5.035583
.\images_fake\988.png,-5.802578,4.947503
.\images_fake\989.png,-3.547550,4.992572
.\images_fake\990.png,-7.259527,5.019630
.\images_fake\991.png,0.939751,4.956501
.\images_fake\992.png,-1.674616,5.054246
.\images_fake\993.png,-4.474072,5.150906
.\images_fake\994.png,6.022243,5.043858
.\images_fake\995.png,1.521744,5.146611
.\images_fake\996.png,-1.355701,5.155763
.\images_fake\997.png,-0.338188,5.073626
.\images_fake\998.png,0.613312,5.183676
.\images_fake\999.png,-2.700636,4.982154
