filename,logit,time
.\images_real\3128.png,-16.295944,5.453540
.\images_real\3129.png,-12.411988,4.328455
.\images_real\313.png,-8.396828,4.453463
.\images_real\3130.png,-15.198045,2.843966
.\images_real\3131.png,-2.903112,5.953577
.\images_real\3132.png,-19.964926,5.422288
.\images_real\3133.png,-13.931978,4.719111
.\images_real\3134.png,-13.912879,5.000381
.\images_real\3135.png,-5.090393,6.266101
.\images_real\3136.png,-17.542519,4.609727
.\images_real\3137.png,-17.242777,5.469166
.\images_real\3138.png,-25.112890,4.984756
.\images_real\3139.png,-13.829992,5.109763
.\images_real\314.png,-9.829053,5.094138
.\images_real\3140.png,-6.467017,5.266034
.\images_real\3141.png,-21.684837,5.672299
.\images_real\3142.png,-16.292515,4.812867
.\images_real\3143.png,-6.528170,5.203530
.\images_real\3144.png,-11.926568,5.641046
.\images_real\3145.png,-6.873929,3.750299
.\images_real\3146.png,-2.004448,4.750352
.\images_real\3147.png,-14.191427,4.406581
.\images_real\3148.png,-20.470026,3.750286
.\images_real\3149.png,-5.806216,5.187896
.\images_real\315.png,-6.981397,5.250401
.\images_real\3150.png,-7.636721,6.031709
.\images_real\3151.png,-9.977332,5.891070
.\images_real\3152.png,-4.655156,5.687933
.\images_real\3153.png,-3.553678,6.062962
.\images_real\3154.png,-4.911913,5.859823
.\images_real\3155.png,-4.586852,5.406662
.\images_real\3156.png,-5.064832,6.125465
.\images_real\3157.png,-5.394738,4.984759
.\images_real\3158.png,-4.573124,5.141013
.\images_real\3159.png,-2.773386,5.516046
.\images_real\316.png,-7.054752,4.187822
.\images_real\3160.png,-7.658401,5.719181
.\images_real\3161.png,-5.053264,5.297280
.\images_real\3162.png,-7.206257,6.523525
.\images_real\3163.png,-4.782676,6.994970
.\images_real\3164.png,-4.680632,6.187971
.\images_real\3165.png,-4.456469,6.312982
.\images_real\3166.png,-3.329228,6.562999
.\images_real\3167.png,-4.247537,5.781693
.\images_real\3168.png,-4.286000,6.594249
.\images_real\3169.png,-7.493594,5.094140
.\images_real\317.png,-7.395376,5.875446
.\images_real\3170.png,-4.663201,6.047338
.\images_real\3171.png,-4.640736,6.109840
.\images_real\3172.png,-4.285873,5.469178
.\images_real\3173.png,-4.492002,4.953491
.\images_real\3174.png,-3.468265,5.125391
.\images_real\3175.png,-6.687395,4.765990
.\images_real\3176.png,-7.653429,5.375408
.\images_real\3177.png,-3.993982,5.672307
.\images_real\3178.png,-11.805329,5.641055
.\images_real\3179.png,-2.798500,6.016084
.\images_real\318.png,-3.211987,3.750284
.\images_real\3180.png,-12.081514,3.797164
.\images_real\3181.png,-7.756101,5.719185
.\images_real\3182.png,-8.368930,5.484793
.\images_real\3183.png,-6.360129,5.484799
.\images_real\3184.png,-6.569210,5.625434
.\images_real\3185.png,-4.886809,5.141005
.\images_real\3186.png,-6.034781,5.625430
.\images_real\3187.png,-10.645629,5.766062
.\images_real\3188.png,-7.625484,5.609802
.\images_real\3189.png,-10.096693,5.828582
.\images_real\319.png,-9.293477,5.562917
.\images_real\3190.png,-16.098194,5.797313
.\images_real\3191.png,-11.543590,5.797315
.\images_real\3192.png,-6.075737,5.844205
.\images_real\3193.png,-6.132505,5.547288
.\images_real\3194.png,-5.297658,5.422287
.\images_real\3195.png,-11.131905,6.016092
.\images_real\3196.png,-9.982853,5.609793
.\images_real\3197.png,-6.747257,5.375409
.\images_real\3198.png,-3.119642,5.562933
.\images_real\3199.png,-7.024016,5.766056
.\images_real\32.png,-3.340299,5.937952
.\images_real\320.png,-3.729909,3.531527
.\images_real\3200.png,-6.580850,5.375401
.\images_real\3201.png,-8.440097,5.375409
.\images_real\3202.png,-6.616235,5.437913
.\images_real\3203.png,-13.258314,5.453542
.\images_real\3204.png,-11.992414,5.578558
.\images_real\3205.png,-8.816243,5.359774
.\images_real\3206.png,-4.727638,6.094215
.\images_real\3207.png,-12.211392,6.250475
.\images_real\3208.png,-3.778078,6.422365
.\images_real\3209.png,-6.395627,6.813026
.\images_real\321.png,-11.773671,5.122053
.\images_real\3210.png,-7.107923,6.219908
.\images_real\3211.png,-4.992672,7.344312
.\images_real\3212.png,-5.216373,5.734827
.\images_real\3213.png,-10.790484,5.484775
.\images_real\3214.png,-3.383475,7.438068
.\images_real\3215.png,-9.007937,6.000455
.\images_real\3216.png,-5.218818,5.844196
.\images_real\3217.png,-4.890079,5.187896
.\images_real\3218.png,-5.841318,6.562999
.\images_real\3219.png,-8.120690,5.203521
.\images_real\322.png,-5.001365,4.703484
.\images_real\3220.png,-3.463422,5.672306
.\images_real\3221.png,-5.738820,6.344234
.\images_real\3222.png,-3.996709,5.641054
.\images_real\3223.png,-6.263302,6.156719
.\images_real\3224.png,-4.114254,6.094214
.\images_real\3225.png,-3.916415,7.359936
.\images_real\3226.png,-5.493170,6.078588
.\images_real\3227.png,-5.789241,4.969129
.\images_real\3228.png,-5.039905,7.250551
.\images_real\3229.png,-4.552800,5.766070
.\images_real\323.png,-9.944749,4.797240
.\images_real\3230.png,-11.475156,6.078588
.\images_real\3231.png,-5.043788,6.062961
.\images_real\3232.png,-9.234757,6.422365
.\images_real\3233.png,-6.321552,5.518171
.\images_real\3234.png,-8.906038,5.359785
.\images_real\3235.png,-5.928120,5.969204
.\images_real\3236.png,-10.651856,5.812944
.\images_real\3237.png,-5.211579,6.000454
.\images_real\3238.png,-12.373233,5.406663
.\images_real\3239.png,-7.970390,4.562850
.\images_real\324.png,-5.460685,4.390957
.\images_real\3240.png,-4.222250,5.828568
.\images_real\3241.png,-8.114100,4.672230
.\images_real\3242.png,-13.136775,5.812944
.\images_real\3243.png,-8.235208,5.687933
.\images_real\3244.png,-4.553114,5.953582
.\images_real\3245.png,-9.449628,2.937727
.\images_real\3246.png,-4.809839,5.187888
.\images_real\3247.png,-5.299237,5.766064
.\images_real\3248.png,-7.741564,5.797318
.\images_real\3249.png,-6.096263,7.438065
.\images_real\325.png,-10.728138,4.750363
.\images_real\3250.png,-11.070264,5.406661
.\images_real\3251.png,-10.303457,6.266103
.\images_real\3252.png,-6.385717,5.953578
.\images_real\3253.png,-4.370038,5.391035
.\images_real\3254.png,-6.573413,6.141093
.\images_real\3255.png,-2.064675,5.047259
.\images_real\3256.png,-5.923367,5.000390
.\images_real\3257.png,-2.856621,4.922242
.\images_real\3258.png,-10.088607,4.906627
.\images_real\3259.png,-7.412675,5.000376
.\images_real\326.png,-8.180881,5.187895
.\images_real\3260.png,-5.903903,5.047268
.\images_real\3261.png,-3.235524,4.891000
.\images_real\3262.png,-10.928650,5.109755
.\images_real\3263.png,-5.145668,5.000379
.\images_real\3264.png,-3.728775,4.547224
.\images_real\3265.png,-4.300074,4.969127
.\images_real\3266.png,-4.084096,5.016007
.\images_real\3267.png,-5.535850,6.156719
.\images_real\3268.png,-4.828013,4.469089
.\images_real\3269.png,-2.716908,5.125391
.\images_real\327.png,-8.480184,4.734735
.\images_real\3270.png,-8.766998,7.391188
.\images_real\3271.png,-8.586372,5.578551
.\images_real\3272.png,-6.884118,5.156651
.\images_real\3273.png,-6.624856,5.781681
.\images_real\3274.png,-6.038291,5.141016
.\images_real\3275.png,-7.668136,2.078285
.\images_real\3276.png,-4.969299,5.625427
.\images_real\3277.png,-11.196382,5.781692
.\images_real\3278.png,-9.427980,6.922401
.\images_real\3279.png,-6.609470,7.313057
.\images_real\328.png,-4.908523,4.531595
.\images_real\3280.png,-12.215370,5.281653
.\images_real\3281.png,-6.198711,4.672230
.\images_real\3282.png,-5.410845,7.375563
.\images_real\3283.png,-5.097391,3.953425
.\images_real\3284.png,-8.858936,3.469027
.\images_real\3285.png,-7.695701,3.281492
.\images_real\3286.png,-9.235066,3.703405
.\images_real\3287.png,-8.089750,4.797237
.\images_real\3288.png,-6.017603,4.281577
.\images_real\3289.png,-6.630824,4.437849
.\images_real\329.png,-11.409834,5.094127
.\images_real\3290.png,-6.001005,5.219146
.\images_real\3291.png,-9.700104,5.328532
.\images_real\3292.png,-7.574117,5.187895
.\images_real\3293.png,-3.365039,5.609802
.\images_real\3294.png,-6.002251,5.266033
.\images_real\3295.png,-4.460738,5.750431
.\images_real\3296.png,-10.045985,5.500419
.\images_real\3297.png,-6.113904,5.094138
.\images_real\3298.png,-3.977672,6.219231
.\images_real\3299.png,-6.275026,5.469159
.\images_real\33.png,-5.217210,5.797316
.\images_real\330.png,-3.063510,4.875372
.\images_real\3300.png,-6.208607,4.922259
.\images_real\3301.png,-6.960519,6.547364
.\images_real\3302.png,-8.626061,5.797317
.\images_real\3303.png,-8.718400,4.828496
.\images_real\3304.png,-5.990548,5.234771
.\images_real\3305.png,-8.310344,5.219157
.\images_real\3306.png,-7.333061,6.062952
.\images_real\3307.png,-4.904216,6.828646
.\images_real\3308.png,-4.898346,6.219224
.\images_real\3309.png,-6.940438,4.859745
.\images_real\331.png,-9.609169,5.500419
.\images_real\3310.png,-8.866776,4.906627
.\images_real\3311.png,-5.178496,5.969200
.\images_real\3312.png,-5.672721,6.172349
.\images_real\3313.png,-2.516716,5.109760
.\images_real\3314.png,-5.549872,5.156650
.\images_real\3315.png,-7.234948,7.172415
.\images_real\3316.png,-9.942803,5.531670
.\images_real\3317.png,-6.168943,6.000464
.\images_real\3318.png,-10.135412,6.016077
.\images_real\3319.png,-9.402784,4.078437
.\images_real\332.png,-6.861206,5.219145
.\images_real\3320.png,-8.554533,7.219308
.\images_real\3321.png,-8.252358,4.359699
.\images_real\3322.png,-4.346733,6.672383
.\images_real\3323.png,-9.741506,5.312905
.\images_real\3324.png,-5.611610,6.469242
.\images_real\3325.png,-13.551126,7.547449
.\images_real\3326.png,-9.187881,5.078515
.\images_real\3327.png,-9.735139,5.047262
.\images_real\3328.png,-10.291005,6.234845
.\images_real\3329.png,-8.144338,6.109841
.\images_real\333.png,-13.448521,5.266028
.\images_real\3330.png,-7.496338,5.234770
.\images_real\3331.png,-10.687892,5.203522
.\images_real\3332.png,-4.603898,5.484793
.\images_real\3333.png,-9.466197,5.984842
.\images_real\3334.png,-10.729780,5.875446
.\images_real\3335.png,-11.077468,6.187971
.\images_real\3336.png,-3.689329,4.812867
.\images_real\3337.png,-2.239925,5.109765
.\images_real\3338.png,-5.645416,5.625429
.\images_real\3339.png,-9.269739,6.516121
.\images_real\334.png,-8.698637,5.078511
.\images_real\3340.png,-9.170524,5.531671
.\images_real\3341.png,-9.306275,4.844119
.\images_real\3342.png,-7.073689,5.406661
.\images_real\3343.png,-5.774810,3.859671
.\images_real\3344.png,-7.736917,4.281576
.\images_real\3345.png,-5.567369,5.266026
.\images_real\3346.png,-9.397233,5.687933
.\images_real\3347.png,-11.015529,3.750287
.\images_real\3348.png,-4.926564,5.656677
.\images_real\3349.png,-9.641125,5.437923
.\images_real\335.png,-8.610667,5.516037
.\images_real\3350.png,-14.106119,4.156566
.\images_real\3351.png,-8.789114,5.094138
.\images_real\3352.png,-3.187328,4.750361
.\images_real\3353.png,-5.418564,5.703559
.\images_real\3354.png,-5.342369,5.391037
.\images_real\3355.png,-9.321839,5.891072
.\images_real\3356.png,-10.350903,6.000460
.\images_real\3357.png,-10.431462,5.062885
.\images_real\3358.png,-7.043520,5.922324
.\images_real\3359.png,-8.181393,7.344309
.\images_real\336.png,-11.957380,4.906624
.\images_real\3360.png,-6.832151,6.125468
.\images_real\3361.png,-6.756511,4.953511
.\images_real\3362.png,-7.103626,4.172184
.\images_real\3363.png,-4.700634,5.687932
.\images_real\3364.png,-11.401326,3.719043
.\images_real\3365.png,-10.720915,5.774004
.\images_real\3366.png,-5.017551,5.265087
.\images_real\3367.png,-13.503743,4.859745
.\images_real\3368.png,-7.813046,6.187972
.\images_real\3369.png,-7.412208,5.656681
.\images_real\337.png,-9.511822,7.406813
.\images_real\3370.png,-5.401836,6.297355
.\images_real\3371.png,-4.510322,4.547220
.\images_real\3372.png,-7.297334,5.281653
.\images_real\3373.png,-8.585738,5.328531
.\images_real\3374.png,-4.560129,5.672307
.\images_real\3375.png,-5.223114,6.266103
.\images_real\3376.png,-9.636426,5.250399
.\images_real\3377.png,-4.774490,4.859751
.\images_real\3378.png,-4.164752,5.328526
.\images_real\3379.png,-4.394608,5.391035
.\images_real\338.png,-10.933268,5.125399
.\images_real\3380.png,-5.031941,5.469158
.\images_real\3381.png,-6.902394,4.672232
.\images_real\3382.png,-4.899242,5.219147
.\images_real\3383.png,-5.655210,5.375409
.\images_real\3384.png,-4.996579,5.220154
.\images_real\3385.png,-4.178981,6.312980
.\images_real\3386.png,-5.901772,6.047334
.\images_real\3387.png,-6.469079,5.031634
.\images_real\3388.png,-5.804189,5.625427
.\images_real\3389.png,-3.986040,5.344160
.\images_real\339.png,-10.599611,4.906622
.\images_real\3390.png,-6.510775,5.625428
.\images_real\3391.png,-5.567838,6.359860
.\images_real\3392.png,-6.997601,5.312905
.\images_real\3393.png,-5.419949,4.609725
.\images_real\3394.png,-10.513110,3.906548
.\images_real\3395.png,-7.656610,3.765942
.\images_real\3396.png,-6.655004,7.453662
.\images_real\3397.png,-5.571364,4.859746
.\images_real\3398.png,-5.610692,4.031561
.\images_real\3399.png,-4.975529,5.453537
.\images_real\34.png,-5.704145,5.953579
.\images_real\340.png,-10.841267,4.094092
.\images_real\3400.png,-4.840457,5.531641
.\images_real\3401.png,-3.917146,7.516196
.\images_real\3402.png,-5.325253,5.609803
.\images_real\3403.png,-4.033478,5.469184
.\images_real\3404.png,-8.874063,5.437896
.\images_real\3405.png,-5.138517,5.984830
.\images_real\3406.png,-8.282312,4.844121
.\images_real\3407.png,-2.780548,5.891073
.\images_real\3408.png,-4.328430,5.703558
.\images_real\3409.png,-5.139523,5.453542
.\images_real\341.png,-10.994191,5.766063
.\images_real\3410.png,-10.436627,5.875447
.\images_real\3411.png,-4.909303,5.562925
.\images_real\3412.png,-6.550233,5.219148
.\images_real\3413.png,-11.132925,5.109763
.\images_real\3414.png,-6.179650,5.078515
.\images_real\3415.png,-3.406826,4.640977
.\images_real\3416.png,-5.955470,5.391033
.\images_real\3417.png,-6.386708,5.562923
.\images_real\3418.png,-6.378295,5.641054
.\images_real\3419.png,-5.770991,5.781692
.\images_real\342.png,-15.384518,5.297278
.\images_real\3420.png,-4.405184,4.953535
.\images_real\3421.png,-5.392220,5.625396
.\images_real\3422.png,-5.277321,6.172344
.\images_real\3423.png,-4.751759,5.453544
.\images_real\3424.png,-2.887792,5.062883
.\images_real\3425.png,-7.492834,4.390958
.\images_real\3426.png,-4.483165,6.422363
.\images_real\3427.png,-7.103383,4.484717
.\images_real\3428.png,-4.791142,5.891074
.\images_real\3429.png,-1.222679,6.234850
.\images_real\343.png,-8.594719,4.750361
.\images_real\3430.png,-4.073682,5.469168
.\images_real\3431.png,-5.567375,5.687933
.\images_real\3432.png,-6.446529,5.562923
.\images_real\3433.png,-8.256123,3.562776
.\images_real\3434.png,-7.043027,5.539857
.\images_real\3435.png,-5.245654,4.578486
.\images_real\3436.png,-5.321499,5.406648
.\images_real\3437.png,-3.688695,5.266027
.\images_real\3438.png,-9.136087,5.656681
.\images_real\3439.png,-2.687726,6.125465
.\images_real\344.png,-8.388696,4.109688
.\images_real\3440.png,-5.931179,4.297206
.\images_real\3441.png,-5.640484,4.515966
.\images_real\3442.png,-2.739217,5.344158
.\images_real\3443.png,-4.370617,6.000456
.\images_real\3444.png,-4.275606,5.125391
.\images_real\3445.png,-4.948348,3.906607
.\images_real\3446.png,-5.585948,5.766005
.\images_real\3447.png,-8.100920,6.031710
.\images_real\3448.png,-6.699425,4.562861
.\images_real\3449.png,-4.580302,6.484857
.\images_real\345.png,-11.101032,5.172267
.\images_real\3450.png,-7.552715,5.094137
.\images_real\3451.png,-13.969627,6.219224
.\images_real\3452.png,-5.002448,5.234774
.\images_real\3453.png,-9.602077,6.422364
.\images_real\3454.png,-8.257462,4.953502
.\images_real\3455.png,-6.808043,5.656680
.\images_real\3456.png,-3.951700,5.234776
.\images_real\3457.png,-6.538240,6.625504
.\images_real\3458.png,-9.137130,4.890997
.\images_real\3459.png,-12.348163,6.453616
.\images_real\346.png,-7.223006,4.953502
.\images_real\3460.png,-7.258224,5.875448
.\images_real\3461.png,-7.968420,3.797163
.\images_real\3462.png,-7.300920,5.828568
.\images_real\3463.png,-5.119128,4.328464
.\images_real\3464.png,-10.674843,5.828560
.\images_real\3465.png,-5.877361,6.406739
.\images_real\3466.png,-8.239894,6.016081
.\images_real\3467.png,-5.380955,5.047264
.\images_real\3468.png,-5.225132,5.219143
.\images_real\3469.png,-4.031856,5.453540
.\images_real\347.png,-7.753204,4.297203
.\images_real\3470.png,-6.428458,5.734811
.\images_real\3471.png,-10.520938,6.547379
.\images_real\3472.png,-8.045939,5.109760
.\images_real\3473.png,-9.113950,5.687933
.\images_real\3474.png,-10.456445,4.969130
.\images_real\3475.png,-6.048880,5.062885
.\images_real\3476.png,-11.847467,4.984754
.\images_real\3477.png,-26.614313,4.875371
.\images_real\3478.png,-7.207849,5.016009
.\images_real\3479.png,-7.591868,6.031707
.\images_real\348.png,-7.278371,4.844121
.\images_real\3480.png,-9.218453,5.281651
.\images_real\3481.png,-8.399612,5.453539
.\images_real\3482.png,-6.451603,5.250402
.\images_real\3483.png,-4.607245,5.500418
.\images_real\3484.png,-5.933812,5.906701
.\images_real\3485.png,-4.012766,6.072223
.\images_real\3486.png,-5.256688,5.719186
.\images_real\3487.png,-2.978040,5.156647
.\images_real\3488.png,-5.957073,5.547315
.\images_real\3489.png,-5.593259,6.078566
.\images_real\349.png,-7.921038,5.219147
.\images_real\3490.png,-3.281505,4.703485
.\images_real\3491.png,-5.024852,5.984829
.\images_real\3492.png,-2.676419,5.891074
.\images_real\3493.png,-1.960355,6.141101
.\images_real\3494.png,-2.605793,4.969121
.\images_real\3495.png,-1.717692,6.109846
.\images_real\3496.png,-3.452165,6.094215
.\images_real\3497.png,-6.251988,6.109848
.\images_real\3498.png,-0.031865,4.797235
.\images_real\3499.png,-4.908785,5.766066
.\images_real\35.png,-1.630585,6.281726
.\images_real\350.png,-4.315625,5.937952
.\images_real\3500.png,-2.453524,5.641060
.\images_real\3501.png,-4.005451,4.359703
.\images_real\3502.png,-5.262879,5.422286
.\images_real\3503.png,-6.828767,3.828418
.\images_real\3504.png,-2.039171,3.969053
.\images_real\3505.png,-4.838688,5.703565
.\images_real\3506.png,-6.501707,5.547293
.\images_real\3507.png,-10.209290,5.672303
.\images_real\3508.png,-9.382639,4.031558
.\images_real\3509.png,-4.920004,5.328532
.\images_real\351.png,-8.880834,5.953579
.\images_real\3510.png,-6.827175,5.922325
.\images_real\3511.png,-1.891259,5.250401
.\images_real\3512.png,-4.826296,5.453539
.\images_real\3513.png,-4.871125,5.375410
.\images_real\3514.png,-2.955219,5.969204
.\images_real\3515.png,-1.885737,5.906701
.\images_real\3516.png,-4.979498,5.703560
.\images_real\3517.png,-3.901291,5.437912
